measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.08562818743733254,0.12718019142649964,0.049757042946792715
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.019132253887076487,0.03568681333778492,0.008235286107331229
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.056651247579532514,0.08015902921917653,0.03372066696533308
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.10919898196203459,0.1619596909890749,0.06272488974058534
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.030484680084273283,0.05550024543963385,0.01281099922290436
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.07739708024594981,0.11745444559846831,0.04328274952566864
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.10052338163008673,0.14609911722777083,0.053925233333161446
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.028049496982993152,0.05028755854276154,0.012857430717827708
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.07175262898154977,0.1044169313989382,0.04093081213335087
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.08098498549925669,0.12465493752082525,0.04565547856363411
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.021210531493754868,0.04040431887919328,0.009705907903926773
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.054573769826302125,0.08515971875915802,0.03031132725342745
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.06435501749763672,0.09876361954882634,0.03296494554615878
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.018741594807648372,0.03575657649967402,0.007818912717116995
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.045257274901219044,0.068767706073246,0.023327998883230953
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.04297290489448849,0.0635044733000534,0.023433064639784743
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.013263094380058314,0.02493619789472339,0.006596662356289659
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2006,0.03019707564190262,0.04371108844811782,0.017562205320026267
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.03312252324108646,0.047656731296396616,0.021976471390695897
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.03783145010722978,0.056443862119117526,0.025065603273942076
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.03504089738219087,0.04587187310998001,0.025877065875550605
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.034437818129425736,0.04807605542641525,0.023578097219253406
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.038006401022715415,0.05698389357331892,0.025793690060087998
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.035807735847710895,0.04781644197446706,0.026607547445738837
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.04812242373870255,0.0659134601431121,0.034428147876381855
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.050079280588132165,0.07045106113716676,0.035015215445406526
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.04883740485012938,0.06415441127106222,0.03819852860639217
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.06544407582735894,0.0882230513677804,0.04853265493176132
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.0649582277552312,0.09035390960987931,0.048451067219981575
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.0651805032866335,0.08199527433094518,0.05141381655574692
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.0770474254150143,0.09931161047281899,0.058886658631124286
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.07991532365246433,0.11225059099516264,0.05989064110397001
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.07824337387551127,0.09533797994092814,0.06344913814805177
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.09383139775144468,0.11693849535236439,0.07432204206761729
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.09749688557593783,0.12892396909808623,0.07431926765958637
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2006,0.09540751764435752,0.11538850455990377,0.0778492297087632
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.11463751842787247,0.16637074757898884,0.06873620969968318
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.06328337032004326,0.12853794744719715,0.029560876785283893
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.09223530455844846,0.14609927271972162,0.05527039969513485
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.12844826792714822,0.18695241929768586,0.08112712122854208
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.07683559855320347,0.14645439690733153,0.04024863331816738
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.10769558928769535,0.16388613091570783,0.06889517924172806
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.15744215842067116,0.22004862748336682,0.104738954583723
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.11006198293306829,0.1889977109046278,0.06345584356253674
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.1387208568667233,0.19954621338280373,0.09428159976999534
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.19210994396821562,0.25114530481114095,0.13631467847554182
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.1513423372463319,0.22825071786030166,0.09840258748924935
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.1742993381202628,0.24079168570963821,0.12407155265717904
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.22208331913795126,0.28062255129704966,0.16322416131280829
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.17393043928243015,0.2480188186185986,0.12011369678037438
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.2020701880597287,0.2627332578472079,0.1496419574141281
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.23727509303630348,0.29934000937444616,0.17554878151110015
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.2127497918489976,0.28476756022826477,0.15161005324314372
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2006,0.2268623809964695,0.288023313410685,0.17060421687449034
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.027523301045523557,0.0448112355037275,0.014405042474986366
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.025821920683634186,0.05059285811717656,0.009866834484249989
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.026728242072618726,0.04616091237610099,0.013837315703883482
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.03108528375246576,0.05088764142511071,0.01567322782568478
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.027538674007386986,0.05080554717042671,0.013245953751259091
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.02964015846922486,0.04857399104758624,0.01556622733145898
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.038141380412933794,0.0605239497713948,0.021017044772918488
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.035574069800913634,0.06229187290016747,0.016651872629025222
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.03713465180156214,0.05888964315435209,0.020198469466109585
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.04920229752948869,0.0748968964764978,0.02606406152933377
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.045721179438365886,0.07804697357304091,0.022228813076046555
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.04766241144023726,0.07445615958544494,0.02499624853515505
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.04520633653750527,0.07016644945826565,0.023758631873696624
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.061787524591157224,0.09749117214291159,0.02656088703999908
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.05212163000410779,0.0794380262785732,0.026279504858376428
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.0393100794940199,0.060679113303381424,0.020517804277504666
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.04874252991267096,0.07923412966772196,0.01962113244918107
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,108,High body-mass index,2,Percent,2006,0.043353633602006156,0.06572619019470145,0.0204203389534624
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.1672540629459768,0.26327935743019576,0.06701910412375241
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.13303543800830417,0.24579451121412815,0.0466674221551613
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.1522481452972154,0.23841072746979233,0.05800429932830302
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.16938809457887471,0.26139295571318366,0.06580846909907045
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.13112305086449333,0.2345300456366407,0.04738008163682835
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.15398697625194674,0.23384047335470892,0.057814845312121964
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.19416606219541874,0.2931547932501144,0.07479716458700636
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.14854623932264213,0.24902694867376549,0.05488398565250561
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.1761310858274135,0.25758717361270345,0.06710623842533961
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.20942334596312556,0.30425812991364043,0.07531068406944064
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.16511194998879808,0.2669562241852115,0.05750592489766909
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.1900580894786839,0.2694733159190978,0.06708654546659955
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.21061417871759786,0.30426258557261,0.06782549277560045
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.16618930920865194,0.2610255991753762,0.05562021278426027
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.19214710303362414,0.27412587335014077,0.06134900625579312
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.18650906509315918,0.27219469136391183,0.05899509745793596
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.15915961266159157,0.25513083968837125,0.04991086903718437
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,110,Dietary risks,2,Percent,2006,0.1748633842297909,0.255284370668307,0.05305654104314547
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.13254700601340835,0.17499032869695685,0.0920092729015812
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.07704168603751965,0.11122139131271962,0.05037431701472713
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.10777734095331466,0.1405040740846434,0.07688676166898535
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.156316449646305,0.20360268492910885,0.1176885521748244
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.10557131371889696,0.14509158549790416,0.07605023802843099
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.13585438393277915,0.17264915279970228,0.10631642856770747
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.19902145682131456,0.24930740121250697,0.15536437505821238
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.14253731067770686,0.18725390750008908,0.10534679507200449
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.17683592605103463,0.2139178041146363,0.140984380485211
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.2543955827107117,0.30654888437124506,0.20720150825590286
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.1844315209809999,0.2283665138410983,0.14325278368500527
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.22356120413909017,0.26571004172793294,0.18505477509951293
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.28724825970100265,0.34189669460483163,0.23895605194269945
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.21124167125653262,0.26082817355632004,0.1657436872284754
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.2549343016564696,0.3009852817473076,0.2116859192103406
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.3143598747382012,0.3681429785611528,0.2675109177271577
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.24131376919792913,0.29045076326699304,0.19414500482839814
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,98,Tobacco,2,Percent,2004,0.28270059728138797,0.3276364489450192,0.2376246571995813
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.09901958573692089,0.13469982060013863,0.06422370669493592
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.050666377956038115,0.07780343110422258,0.029475238293617086
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.07746870735158175,0.10476491746957814,0.05203235007135032
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.11984154130638283,0.15989348700988165,0.08468329366594873
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.07644335939731196,0.11127964067130695,0.050920759463120205
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.1023611175759109,0.13565028823903885,0.07550387697927664
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.15813378905578357,0.2020023415439091,0.12199774384952387
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.10844881127118539,0.14849709685117923,0.07515948125477073
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.13863104725736847,0.17382799212721067,0.10645771117164227
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.2077377440054442,0.258025664747329,0.16186118154926626
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.1449631839058729,0.18958774172671766,0.10796090182463218
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.18009176743803412,0.22326407521538733,0.1407516460086002
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.23617545792692218,0.2840068585571321,0.18843196338639995
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.16836127453811112,0.21388631617817544,0.12246891635891202
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.20735684203562957,0.2476473723496927,0.16325118629985538
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.2618128772410766,0.3145838320250978,0.2088373850690487
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.19213850228394744,0.2411258044571164,0.14338700697519075
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,99,Smoking,2,Percent,2004,0.23161316456404765,0.27785400093549684,0.18539160754538195
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.08695429115177009,0.12888908119976894,0.050954648631242654
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.018667986835812875,0.03480847756280032,0.008139246970831238
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.05653941308582224,0.08288634758029446,0.03420123868929907
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.11012041114874728,0.16238853439445888,0.06284898603499804
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.03045984066676244,0.053976332192896694,0.0129955209097866
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.0779889165962442,0.11334292256434357,0.04484358707140608
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.10040338978505359,0.1472302954695484,0.05728616372357934
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.027975409228570853,0.048880908152316146,0.013087069747807004
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.07203075903832694,0.10468879909429536,0.04249033190308768
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.080893511637544,0.12615301328842646,0.04623529426197375
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.020927497804614437,0.03883819671213759,0.00908675629374503
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.054487933205439085,0.08219808325576122,0.030870305841315213
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.06347809280766782,0.1006463802688967,0.033274039345559676
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.018326549587890484,0.03431256881297663,0.007409629475002585
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.04432427489733654,0.06897550282956567,0.0237465384258904
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.04239426713240611,0.06664931778905961,0.023089833277308347
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.013041405932582285,0.023608046789410853,0.006360531722217878
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,102,High alcohol use,2,Percent,2004,0.02970371607645573,0.04411154373893887,0.017370623480339346
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.03102258883565385,0.04477823800942329,0.02085999195079126
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.03554127581410881,0.05176133771209514,0.023801607497210813
1,Deaths,164,Nepal,3,Both,11,30-34 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.03292553917929402,0.042699106756655274,0.024478784946292926
1,Deaths,164,Nepal,1,Male,12,35-39 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.03236860519909494,0.045386613935836845,0.02266955282465624
1,Deaths,164,Nepal,2,Female,12,35-39 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.03650936807777914,0.05273126485176794,0.024379561359970863
1,Deaths,164,Nepal,3,Both,12,35-39 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.033964478471475004,0.045294286342928654,0.024958260837352954
1,Deaths,164,Nepal,1,Male,13,40-44 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.045514910308581576,0.0617264743760097,0.03270939894843743
1,Deaths,164,Nepal,2,Female,13,40-44 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.04881732827332997,0.06863201002775984,0.03444603406756391
1,Deaths,164,Nepal,3,Both,13,40-44 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.04675029008110039,0.06071805681926392,0.03617968697414539
1,Deaths,164,Nepal,1,Male,14,45-49 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.062034261666172735,0.08168260961627286,0.045797056745784895
1,Deaths,164,Nepal,2,Female,14,45-49 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.0634251141765949,0.08594996017179032,0.04592548842919738
1,Deaths,164,Nepal,3,Both,14,45-49 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.06258178695731789,0.07816074603317344,0.04809328416834919
1,Deaths,164,Nepal,1,Male,15,50-54 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.0736235837977171,0.09443816180930477,0.0546335496990557
1,Deaths,164,Nepal,2,Female,15,50-54 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.07665668655259673,0.10857056721146943,0.058107612188107144
1,Deaths,164,Nepal,3,Both,15,50-54 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.07485446220213489,0.09255525856233153,0.058777224992039946
1,Deaths,164,Nepal,1,Male,25,50-69 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.0894631845512346,0.11343911759435309,0.06828342690714277
1,Deaths,164,Nepal,2,Female,25,50-69 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.09377285250964627,0.1225746798438636,0.07209694541345121
1,Deaths,164,Nepal,3,Both,25,50-69 years,409,Non-communicable diseases,105,High fasting plasma glucose,2,Percent,2004,0.09131321328584721,0.11006037260357313,0.0744394123631185
1,Deaths,164,Nepal,1,Male,11,30-34 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2004,0.10929370872726238,0.16376896248240336,0.06462434028934935
1,Deaths,164,Nepal,2,Female,11,30-34 years,409,Non-communicable diseases,107,High systolic blood pressure,2,Percent,2004,0.06552091568848514,0.12828984752663317,0.03129678824062889
